sample_year,analysis_value,,,,,,
1996,364.76,,,,,,
1996,364.65,,,,,,
1996,365.99,,,,,,
1996,365.89,,,,,,
1996,366.11,,,,,,
1996,366.09,,,,,,
1996,365.69,,,,,,
1996,365.91,,,,,,
1996,365.86,,,,,,
1996,365.81,,,,,,
1996,364.9,,,,,,
1996,365.57,,,,,,
1996,365.51,,,,,,
1996,365.53,,,,,,
1996,365.19,,,,,,
1996,364.56,,,,,,
1996,364.88,,,,,,
1996,364.88,,,,,,
1996,365.98,,,,,,
1996,365.63,,,,,,
1996,365.57,,,,,,
1996,365.35,,,,,,
1996,365.54,,,,,,
1996,365.45,,,,,,
1996,365.26,,,,,,
1996,365.25,,,,,,
1996,365.66,,,,,,
1996,365.54,,,,,,
1996,365.25,,,,,,
1996,365.34,,,,,,
1996,365.01,,,,,,
1996,364.55,,,,,,
1996,365.11,,,,,,
1996,364.49,,,,,,
1996,364.48,,,,,,
1996,364.52,,,,,,
1996,364.56,,,,,,
1996,364.57,,,,,,
1996,363.84,,,,,,
1996,363.9,,,,,,
1996,363.99,,,,,,
1996,363.85,,,,,,
1996,363.57,,,,,,
1996,363.54,,,,,,
1996,363.65,,,,,,
1996,363.62,,,,,,
1996,363.2,,,,,,
1996,363.14,,,,,,
1996,362.82,,,,,,
1996,363.68,,,,,,
1996,360.93,,,,,,
1996,360.81,,,,,,
1996,361.18,,,,,,
1996,361.24,,,,,,
1996,362.47,,,,,,
1996,362.78,,,,,,
1996,361.29,,,,,,
1996,362.19,,,,,,
1996,361.57,,,,,,
1996,-999.99,,,,,,
1996,361.89,,,,,,
1996,361.46,,,,,,
1996,360.83,,,,,,
1996,360.86,,,,,,
1996,361.61,,,,,,
1996,361.06,,,,,,
1996,360.88,,,,,,
1996,361.86,,,,,,
1996,361.09,,,,,,
1996,361.08,,,,,,
1996,359.14,,,,,,
1996,359.19,,,,,,
1996,359.61,,,,,,
1996,359.17,,,,,,
1996,359.42,,,,,,
1996,359.39,,,,,,
1996,359.6,,,,,,
1996,359.65,,,,,,
1996,358.65,,,,,,
1996,358.88,,,,,,
1996,358.33,,,,,,
1996,358.3,,,,,,
1996,358.8,,,,,,
1996,358.48,,,,,,
1996,358.28,,,,,,
1996,358.18,,,,,,
1996,359.59,,,,,,
1996,359.59,,,,,,
1996,359.64,,,,,,
1996,359.49,,,,,,
1996,358.98,,,,,,
1996,359.05,,,,,,
1996,359.53,,,,,,
1996,359.21,,,,,,
1996,360.17,,,,,,
1996,359.99,,,,,,
1996,359.74,,,,,,
1996,359.67,,,,,,
1996,359.03,,,,,,
1996,359.59,,,,,,
1996,359.71,,,,,,
1996,359.69,,,,,,
1996,360.5,,,,,,
1996,360.5,,,,,,
1996,360.36,,,,,,
1996,360.66,,,,,,
1996,360.52,,,,,,
1996,360.43,,,,,,
1996,360.74,,,,,,
1996,360.78,,,,,,
1996,361.18,,,,,,
1996,361.05,,,,,,
1996,360.97,,,,,,
1996,360.98,,,,,,
1996,361.42,,,,,,
1996,361.47,,,,,,
1996,361.59,,,,,,
1996,361.55,,,,,,
1996,361.24,,,,,,
1996,361.35,,,,,,
1996,361.32,,,,,,
1996,361.27,,,,,,
1996,361.95,,,,,,
1996,362.06,,,,,,
1996,361.95,,,,,,
1996,362.11,,,,,,
1996,362.12,,,,,,
1996,362.2,,,,,,
1996,362.37,,,,,,
1996,362.3,,,,,,
1996,362.68,,,,,,
1996,362.46,,,,,,
1996,362.53,,,,,,
1996,362.48,,,,,,
1996,362.37,,,,,,
1996,362.32,,,,,,
1997,362.74,,,,,,
1997,362.74,,,,,,
1997,363.03,,,,,,
1997,362.88,,,,,,
1997,362.5,,,,,,
1997,368.46,,,,,,
1997,362.85,,,,,,
1997,362.72,,,,,,
1997,363.18,,,,,,
1997,363.35,,,,,,
1997,363.34,,,,,,
1997,363.27,,,,,,
1997,363.91,,,,,,
1997,363.89,,,,,,
1997,364.03,,,,,,
1997,364.1,,,,,,
1997,363.32,,,,,,
1997,363.45,,,,,,
1997,363.6,,,,,,
1997,363.64,,,,,,
1997,363.88,,,,,,
1997,363.6,,,,,,
1997,363.94,,,,,,
1997,363.86,,,,,,
1997,363.96,,,,,,
1997,364.03,,,,,,
1997,364.54,,,,,,
1997,364.44,,,,,,
1997,364.79,,,,,,
1997,364.85,,,,,,
1997,365.13,,,,,,
1997,365.16,,,,,,
1997,364.32,,,,,,
1997,363.91,,,,,,
1997,363.86,,,,,,
1997,364.22,,,,,,
1997,364.22,,,,,,
1997,365.15,,,,,,
1997,365.28,,,,,,
1997,364.1,,,,,,
1997,364.25,,,,,,
1997,364.77,,,,,,
1997,364.41,,,,,,
1997,365.17,,,,,,
1997,365.15,,,,,,
1997,365.55,,,,,,
1997,365.51,,,,,,
1997,365.59,,,,,,
1997,365.75,,,,,,
1997,365.8,,,,,,
1997,365.58,,,,,,
1997,365.69,,,,,,
1997,365.88,,,,,,
1997,365.87,,,,,,
1997,367.56,,,,,,
1997,367.47,,,,,,
1997,367.6,,,,,,
1997,367.53,,,,,,
1997,367.49,,,,,,
1997,367.48,,,,,,
1997,367.88,,,,,,
1997,367.87,,,,,,
1997,367.1,,,,,,
1997,366.95,,,,,,
1997,367.09,,,,,,
1997,367.18,,,,,,
1997,366.54,,,,,,
1997,366.56,,,,,,
1997,366.56,,,,,,
1997,366.53,,,,,,
1997,366.95,,,,,,
1997,369.81,,,,,,
1997,366.95,,,,,,
1997,366.93,,,,,,
1997,366.86,,,,,,
1997,366.99,,,,,,
1997,365.92,,,,,,
1997,367,,,,,,
1997,367.27,,,,,,
1997,367.24,,,,,,
1997,367.12,,,,,,
1997,418.3,,,,,,
1997,366.59,,,,,,
1997,367.07,,,,,,
1997,367.04,,,,,,
1997,367.01,,,,,,
1997,366.1,,,,,,
1997,366.22,,,,,,
1997,366.28,,,,,,
1997,366.28,,,,,,
1997,365.33,,,,,,
1997,365.94,,,,,,
1997,365.3,,,,,,
1997,365.44,,,,,,
1997,365.36,,,,,,
1997,394.87,,,,,,
1997,365.34,,,,,,
1997,365.43,,,,,,
1997,365.6,,,,,,
1997,365.5,,,,,,
1997,366.05,,,,,,
1997,365.86,,,,,,
1997,365.94,,,,,,
1997,365.61,,,,,,
1997,402.08,,,,,,
1997,365.12,,,,,,
1997,365.25,,,,,,
1997,365.62,,,,,,
1997,365.64,,,,,,
1997,365.67,,,,,,
1997,364.9,,,,,,
1997,363.95,,,,,,
1997,364.88,,,,,,
1997,364.76,,,,,,
1997,364.85,,,,,,
1997,364.86,,,,,,
1997,548.23,,,,,,
1997,364.49,,,,,,
1997,364.47,,,,,,
1997,364.53,,,,,,
1997,363.42,,,,,,
1997,363.4,,,,,,
1997,363.35,,,,,,
1997,363.25,,,,,,
1997,363.98,,,,,,
1997,363.93,,,,,,
1997,363.89,,,,,,
1997,363.78,,,,,,
1997,362.73,,,,,,
1997,363.39,,,,,,
1997,363.45,,,,,,
1997,363.43,,,,,,
1997,363.53,,,,,,
1997,363.25,,,,,,
1997,363.39,,,,,,
1997,363.37,,,,,,
1997,362.66,,,,,,
1997,363.44,,,,,,
1997,362.57,,,,,,
1997,362.65,,,,,,
1997,364.58,,,,,,
1997,359.56,,,,,,
1997,362.01,,,,,,
1997,361.89,,,,,,
1997,361.14,,,,,,
1997,361.15,,,,,,
1997,361.3,,,,,,
1997,361.26,,,,,,
1997,360,,,,,,
1997,361.21,,,,,,
1997,360.65,,,,,,
1997,360.57,,,,,,
1997,360.84,,,,,,
1997,360.92,,,,,,
1997,360.94,,,,,,
1997,359.63,,,,,,
1997,359.81,,,,,,
1997,360.09,,,,,,
1997,359.81,,,,,,
1997,360.4,,,,,,
1997,364.35,,,,,,
1997,360.59,,,,,,
1997,360.54,,,,,,
1997,360.98,,,,,,
1997,361.1,,,,,,
1997,361.13,,,,,,
1997,360.88,,,,,,
1997,360.97,,,,,,
1997,361.13,,,,,,
1997,360.93,,,,,,
1997,360.99,,,,,,
1997,360.92,,,,,,
1997,360.88,,,,,,
1997,361.11,,,,,,
1997,360.88,,,,,,
1997,362.9,,,,,,
1997,361.16,,,,,,
1997,361.64,,,,,,
1997,361.63,,,,,,
1997,362.1,,,,,,
1997,362.31,,,,,,
1997,362.25,,,,,,
1997,362.19,,,,,,
1997,363.1,,,,,,
1997,362.31,,,,,,
1997,362.27,,,,,,
1997,362.21,,,,,,
1997,363.7,,,,,,
1997,363.45,,,,,,
1997,363.49,,,,,,
1997,363.47,,,,,,
1997,363.42,,,,,,
1997,363.27,,,,,,
1997,363.19,,,,,,
1997,363.14,,,,,,
1997,364.01,,,,,,
1997,364.13,,,,,,
1997,364.03,,,,,,
1997,364.03,,,,,,
1997,364.24,,,,,,
1997,364.11,,,,,,
1997,364.29,,,,,,
1997,364.14,,,,,,
1997,364.18,,,,,,
1997,364.02,,,,,,
1997,364.34,,,,,,
1997,364.27,,,,,,
1998,364.83,,,,,,
1998,364.87,,,,,,
1998,364.96,,,,,,
1998,365.05,,,,,,
1998,365.16,,,,,,
1998,382.05,,,,,,
1998,365.39,,,,,,
1998,365.05,,,,,,
1998,365.31,,,,,,
1998,365.56,,,,,,
1998,365.64,,,,,,
1998,365.69,,,,,,
1998,365.17,,,,,,
1998,365.29,,,,,,
1998,365.36,,,,,,
1998,365.7,,,,,,
1998,365.84,,,,,,
1998,366.33,,,,,,
1998,366.01,,,,,,
1998,366.12,,,,,,
1998,366.34,,,,,,
1998,366.15,,,,,,
1998,366.13,,,,,,
1998,366.25,,,,,,
1998,365.89,,,,,,
1998,365.99,,,,,,
1998,365.86,,,,,,
1998,365.75,,,,,,
1998,366.37,,,,,,
1998,366.29,,,,,,
1998,366.2,,,,,,
1998,366.16,,,,,,
1998,366.33,,,,,,
1998,366.34,,,,,,
1998,366.5,,,,,,
1998,366.55,,,,,,
1998,367.27,,,,,,
1998,367.31,,,,,,
1998,367.31,,,,,,
1998,367.31,,,,,,
1998,366.36,,,,,,
1998,366.39,,,,,,
1998,366.54,,,,,,
1998,366.5,,,,,,
1998,367.97,,,,,,
1998,368.27,,,,,,
1998,368.12,,,,,,
1998,368.06,,,,,,
1998,368.04,,,,,,
1998,368.01,,,,,,
1998,367.97,,,,,,
1998,368.15,,,,,,
1998,368.24,,,,,,
1998,368.36,,,,,,
1998,368.59,,,,,,
1998,368.55,,,,,,
1998,368.56,,,,,,
1998,368.59,,,,,,
1998,368.7,,,,,,
1998,368.55,,,,,,
1998,368.57,,,,,,
1998,368.63,,,,,,
1998,368.79,,,,,,
1998,368.63,,,,,,
1998,368.88,,,,,,
1998,369.07,,,,,,
1998,369.06,,,,,,
1998,369.11,,,,,,
1998,370.07,,,,,,
1998,368.46,,,,,,
1998,370.39,,,,,,
1998,370.05,,,,,,
1998,369.68,,,,,,
1998,369.21,,,,,,
1998,369.29,,,,,,
1998,369.43,,,,,,
1998,368.64,,,,,,
1998,368.79,,,,,,
1998,368.83,,,,,,
1998,369.06,,,,,,
1998,369.43,,,,,,
1998,369.8,,,,,,
1998,369.88,,,,,,
1998,369.82,,,,,,
1998,370.24,,,,,,
1998,369.82,,,,,,
1998,369.88,,,,,,
1998,369.84,,,,,,
1998,369.39,,,,,,
1998,370.18,,,,,,
1998,370.21,,,,,,
1998,370.22,,,,,,
1998,368.23,,,,,,
1998,368.51,,,,,,
1998,368.71,,,,,,
1998,368.56,,,,,,
1998,368.45,,,,,,
1998,368.52,,,,,,
1998,368.89,,,,,,
1998,368.72,,,,,,
1998,368.95,,,,,,
1998,368.81,,,,,,
1998,368.74,,,,,,
1998,368.81,,,,,,
1998,368.54,,,,,,
1998,367.86,,,,,,
1998,368.12,,,,,,
1998,368.2,,,,,,
1998,368.15,,,,,,
1998,370.02,,,,,,
1998,368.43,,,,,,
1998,368.35,,,,,,
1998,367.54,,,,,,
1998,366.5,,,,,,
1998,367.56,,,,,,
1998,393.55,,,,,,
1998,368.83,,,,,,
1998,358.8,,,,,,
1998,367.62,,,,,,
1998,367.68,,,,,,
1998,367.41,,,,,,
1998,366.76,,,,,,
1998,367.17,,,,,,
1998,367.25,,,,,,
1998,366.48,,,,,,
1998,366.56,,,,,,
1998,366.53,,,,,,
1998,366.63,,,,,,
1998,366.14,,,,,,
1998,366.52,,,,,,
1998,366.31,,,,,,
1998,366.27,,,,,,
1998,364.7,,,,,,
1998,364.86,,,,,,
1998,364.65,,,,,,
1998,364.61,,,,,,
1998,357.67,,,,,,
1998,364.11,,,,,,
1998,364.1,,,,,,
1998,364.03,,,,,,
1998,365.35,,,,,,
1998,364.56,,,,,,
1998,364.99,,,,,,
1998,365.15,,,,,,
1998,363.94,,,,,,
1998,364.88,,,,,,
1998,365.19,,,,,,
1998,365.44,,,,,,
1998,363.99,,,,,,
1998,364.01,,,,,,
1998,363.18,,,,,,
1998,364.07,,,,,,
1998,363.58,,,,,,
1998,366.16,,,,,,
1998,363.8,,,,,,
1998,363.83,,,,,,
1998,364.61,,,,,,
1998,363.44,,,,,,
1998,363.95,,,,,,
1998,363.95,,,,,,
1998,363.97,,,,,,
1998,364.09,,,,,,
1998,364.13,,,,,,
1998,364.17,,,,,,
1998,364.3,,,,,,
1998,364.34,,,,,,
1998,364.43,,,,,,
1998,364.32,,,,,,
1998,364.8,,,,,,
1998,364.77,,,,,,
1998,364.89,,,,,,
1998,364.94,,,,,,
1998,363.87,,,,,,
1998,364.68,,,,,,
1998,364.71,,,,,,
1998,365.27,,,,,,
1998,365.85,,,,,,
1998,365.09,,,,,,
1998,365.11,,,,,,
1998,365.77,,,,,,
1998,365.69,,,,,,
1998,366.32,,,,,,
1998,366.32,,,,,,
1998,366.21,,,,,,
1998,366.22,,,,,,
1998,366.05,,,,,,
1998,366.13,,,,,,
1998,366.19,,,,,,
1998,366.42,,,,,,
1998,367.54,,,,,,
1998,367.65,,,,,,
1998,367.78,,,,,,
1998,367.85,,,,,,
1998,367.68,,,,,,
1998,367.47,,,,,,
1998,367.71,,,,,,
1998,367.9,,,,,,
1998,368.06,,,,,,
1998,368.06,,,,,,
1998,367.87,,,,,,
1998,367.91,,,,,,
1998,367.86,,,,,,
1998,367.86,,,,,,
1998,367.92,,,,,,
1998,367.86,,,,,,
1998,368.63,,,,,,
1998,368.52,,,,,,
1998,367.9,,,,,,
1998,367.93,,,,,,
1999,367.99,,,,,,
1999,368.06,,,,,,
1999,372.3,,,,,,
1999,367.95,,,,,,
1999,368.38,,,,,,
1999,368.29,,,,,,
1999,368.31,,,,,,
1999,368.28,,,,,,
1999,368.2,,,,,,
1999,368.22,,,,,,
1999,368.16,,,,,,
1999,368.44,,,,,,
1999,369.34,,,,,,
1999,369.18,,,,,,
1999,369.77,,,,,,
1999,369.9,,,,,,
1999,368.93,,,,,,
1999,368.92,,,,,,
1999,369.02,,,,,,
1999,369.08,,,,,,
1999,368.97,,,,,,
1999,369,,,,,,
1999,369.67,,,,,,
1999,369.68,,,,,,
1999,368.49,,,,,,
1999,368.46,,,,,,
1999,368.52,,,,,,
1999,368.47,,,,,,
1999,368.93,,,,,,
1999,368.77,,,,,,
1999,368.73,,,,,,
1999,368.82,,,,,,
1999,368.01,,,,,,
1999,368,,,,,,
1999,367.8,,,,,,
1999,367.79,,,,,,
1999,370.55,,,,,,
1999,370.65,,,,,,
1999,370.65,,,,,,
1999,370.63,,,,,,
1999,369.32,,,,,,
1999,369.56,,,,,,
1999,370.4,,,,,,
1999,370.45,,,,,,
1999,370.19,,,,,,
1999,370.26,,,,,,
1999,370.4,,,,,,
1999,370.5,,,,,,
1999,371.22,,,,,,
1999,371.24,,,,,,
1999,371.13,,,,,,
1999,371.14,,,,,,
1999,372.14,,,,,,
1999,372.13,,,,,,
1999,371.64,,,,,,
1999,371.49,,,,,,
1999,371.34,,,,,,
1999,371.28,,,,,,
1999,371.52,,,,,,
1999,371.3,,,,,,
1999,369.68,,,,,,
1999,369.69,,,,,,
1999,369.49,,,,,,
1999,369.68,,,,,,
1999,370.8,,,,,,
1999,370.75,,,,,,
1999,370.68,,,,,,
1999,370.75,,,,,,
1999,371.77,,,,,,
1999,371.82,,,,,,
1999,371.74,,,,,,
1999,371.76,,,,,,
1999,371.44,,,,,,
1999,371.2,,,,,,
1999,370.99,,,,,,
1999,371.11,,,,,,
1999,370.73,,,,,,
1999,370.74,,,,,,
1999,370.7,,,,,,
1999,370.66,,,,,,
1999,370.6,,,,,,
1999,370.66,,,,,,
1999,370.66,,,,,,
1999,370.88,,,,,,
1999,371.71,,,,,,
1999,371.58,,,,,,
1999,371.93,,,,,,
1999,371.98,,,,,,
1999,370.7,,,,,,
1999,370.29,,,,,,
1999,370.27,,,,,,
1999,370.04,,,,,,
1999,370.58,,,,,,
1999,370.52,,,,,,
1999,370.59,,,,,,
1999,370.58,,,,,,
1999,370.18,,,,,,
1999,370.14,,,,,,
1999,370.63,,,,,,
1999,370.45,,,,,,
1999,368.9,,,,,,
1999,368.94,,,,,,
1999,368.62,,,,,,
1999,368.68,,,,,,
1999,370.79,,,,,,
1999,370.8,,,,,,
1999,370.72,,,,,,
1999,370.83,,,,,,
1999,370.45,,,,,,
1999,370.51,,,,,,
1999,370.3,,,,,,
1999,370.35,,,,,,
1999,368.93,,,,,,
1999,368.74,,,,,,
1999,367.96,,,,,,
1999,368.14,,,,,,
1999,368.01,,,,,,
1999,367.98,,,,,,
1999,367.81,,,,,,
1999,367.88,,,,,,
1999,367.08,,,,,,
1999,367.15,,,,,,
1999,366.71,,,,,,
1999,477.23,,,,,,
1999,366.3,,,,,,
1999,366.28,,,,,,
1999,366.03,,,,,,
1999,366.08,,,,,,
1999,366.81,,,,,,
1999,366.65,,,,,,
1999,366.62,,,,,,
1999,366.69,,,,,,
1999,363.11,,,,,,
1999,363.05,,,,,,
1999,362.84,,,,,,
1999,362.9,,,,,,
1999,364.88,,,,,,
1999,364.78,,,,,,
1999,364.13,,,,,,
1999,364.08,,,,,,
1999,365.37,,,,,,
1999,365.43,,,,,,
1999,365.51,,,,,,
1999,365.41,,,,,,
1999,364.95,,,,,,
1999,365.03,,,,,,
1999,364.87,,,,,,
1999,364.88,,,,,,
1999,364.84,,,,,,
1999,364.85,,,,,,
1999,365.02,,,,,,
1999,364.92,,,,,,
1999,365.63,,,,,,
1999,365.57,,,,,,
1999,365.73,,,,,,
1999,365.55,,,,,,
1999,365.21,,,,,,
1999,365.2,,,,,,
1999,365.54,,,,,,
1999,365.69,,,,,,
1999,366.32,,,,,,
1999,365.91,,,,,,
1999,366.06,,,,,,
1999,366.63,,,,,,
1999,365.89,,,,,,
1999,365.92,,,,,,
1999,365.84,,,,,,
1999,365.92,,,,,,
1999,366.19,,,,,,
1999,366.16,,,,,,
1999,366.39,,,,,,
1999,366.32,,,,,,
1999,367.8,,,,,,
1999,367.64,,,,,,
1999,367.62,,,,,,
1999,367.51,,,,,,
1999,366.77,,,,,,
1999,366.8,,,,,,
1999,366.71,,,,,,
1999,366.8,,,,,,
1999,367.36,,,,,,
1999,367.38,,,,,,
1999,367.42,,,,,,
1999,367.38,,,,,,
1999,368.26,,,,,,
1999,368.22,,,,,,
1999,368.4,,,,,,
1999,368.19,,,,,,
1999,368.64,,,,,,
1999,368.63,,,,,,
1999,368.39,,,,,,
1999,368.6,,,,,,
1999,368.09,,,,,,
1999,368.07,,,,,,
1999,368.1,,,,,,
1999,368.07,,,,,,
1999,368.3,,,,,,
1999,368.4,,,,,,
1999,368.49,,,,,,
1999,368.48,,,,,,
1999,369.62,,,,,,
1999,369.66,,,,,,
1999,369.58,,,,,,
1999,369.5,,,,,,
2000,369.16,,,,,,
2000,369.07,,,,,,
2000,369.18,,,,,,
2000,369.31,,,,,,
2000,369.08,,,,,,
2000,369.05,,,,,,
2000,369.22,,,,,,
2000,369.07,,,,,,
2000,371.08,,,,,,
2000,371.01,,,,,,
2000,370.79,,,,,,
2000,370.71,,,,,,
2000,370.58,,,,,,
2000,370.56,,,,,,
2000,370.46,,,,,,
2000,370.47,,,,,,
2000,369.69,,,,,,
2000,369.65,,,,,,
2000,369.65,,,,,,
2000,369.47,,,,,,
2000,370.51,,,,,,
2000,370.43,,,,,,
2000,370.55,,,,,,
2000,370.69,,,,,,
2000,370.01,,,,,,
2000,370.09,,,,,,
2000,370.1,,,,,,
2000,370.1,,,,,,
2000,370.43,,,,,,
2000,370.41,,,,,,
2000,370.36,,,,,,
2000,370.48,,,,,,
2000,371.31,,,,,,
2000,371.18,,,,,,
2000,371.14,,,,,,
2000,371.06,,,,,,
2000,369.99,,,,,,
2000,369.91,,,,,,
2000,369.62,,,,,,
2000,369.59,,,,,,
2000,371.31,,,,,,
2000,371.31,,,,,,
2000,371.21,,,,,,
2000,371.37,,,,,,
2000,370.93,,,,,,
2000,370.94,,,,,,
2000,370.94,,,,,,
2000,371.03,,,,,,
2000,371.92,,,,,,
2000,371.66,,,,,,
2000,371.69,,,,,,
2000,371.64,,,,,,
2000,371.77,,,,,,
2000,503.86,,,,,,
2000,371.48,,,,,,
2000,371.57,,,,,,
2000,373.44,,,,,,
2000,373.43,,,,,,
2000,372.53,,,,,,
2000,372.45,,,,,,
2000,372.31,,,,,,
2000,372.18,,,,,,
2000,372.04,,,,,,
2000,372.06,,,,,,
2000,372.08,,,,,,
2000,372.11,,,,,,
2000,372.23,,,,,,
2000,372.18,,,,,,
2000,371.35,,,,,,
2000,371.25,,,,,,
2000,371.21,,,,,,
2000,371.33,,,,,,
2000,372.3,,,,,,
2000,372.31,,,,,,
2000,372.17,,,,,,
2000,372.3,,,,,,
2000,371.59,,,,,,
2000,371.55,,,,,,
2000,371.58,,,,,,
2000,371.44,,,,,,
2000,371.77,,,,,,
2000,371.71,,,,,,
2000,371.85,,,,,,
2000,371.86,,,,,,
2000,372.38,,,,,,
2000,372.48,,,,,,
2000,372.15,,,,,,
2000,372.23,,,,,,
2000,372.17,,,,,,
2000,372.17,,,,,,
2000,372.2,,,,,,
2000,372.21,,,,,,
2000,371.55,,,,,,
2000,371.46,,,,,,
2000,371.35,,,,,,
2000,371.35,,,,,,
2000,371.3,,,,,,
2000,371.27,,,,,,
2000,370.55,,,,,,
2000,370.59,,,,,,
2000,371.37,,,,,,
2000,371.42,,,,,,
2000,371.44,,,,,,
2000,371.33,,,,,,
2000,370.46,,,,,,
2000,370.32,,,,,,
2000,370.11,,,,,,
2000,370.06,,,,,,
2000,370.56,,,,,,
2000,370.64,,,,,,
2000,370.37,,,,,,
2000,370.28,,,,,,
2000,370.21,,,,,,
2000,370.13,,,,,,
2000,369.94,,,,,,
2000,370.02,,,,,,
2000,368.93,,,,,,
2000,368.94,,,,,,
2000,368.8,,,,,,
2000,368.77,,,,,,
2000,368.9,,,,,,
2000,368.84,,,,,,
2000,368.97,,,,,,
2000,368.84,,,,,,
2000,368.46,,,,,,
2000,368.47,,,,,,
2000,368.21,,,,,,
2000,368.21,,,,,,
2000,368.4,,,,,,
2000,368.31,,,,,,
2000,368.23,,,,,,
2000,368.25,,,,,,
2000,367.43,,,,,,
2000,367.43,,,,,,
2000,367.7,,,,,,
2000,367.29,,,,,,
2000,367.68,,,,,,
2000,367.72,,,,,,
2000,367.42,,,,,,
2000,367.4,,,,,,
2000,367.2,,,,,,
2000,367.17,,,,,,
2000,367.27,,,,,,
2000,367.11,,,,,,
2000,367,,,,,,
2000,366.99,,,,,,
2000,365.08,,,,,,
2000,365.17,,,,,,
2000,367.01,,,,,,
2000,367.04,,,,,,
2000,366.93,,,,,,
2000,366.98,,,,,,
2000,358.58,,,,,,
2000,366.83,,,,,,
2000,366.85,,,,,,
2000,366.84,,,,,,
2000,366.85,,,,,,
2000,366.68,,,,,,
2000,366.56,,,,,,
2000,366.57,,,,,,
2000,367.26,,,,,,
2000,367.16,,,,,,
2000,367.09,,,,,,
2000,367.04,,,,,,
2000,367.96,,,,,,
2000,367.86,,,,,,
2000,367.83,,,,,,
2000,367.84,,,,,,
2000,368.88,,,,,,
2000,368.67,,,,,,
2000,368.62,,,,,,
2000,368.67,,,,,,
2000,368.55,,,,,,
2000,368.59,,,,,,
2000,368.44,,,,,,
2000,368.53,,,,,,
2000,369.12,,,,,,
2000,369.1,,,,,,
2000,368.9,,,,,,
2000,368.96,,,,,,
2000,369.84,,,,,,
2000,369.85,,,,,,
2000,369.67,,,,,,
2000,369.76,,,,,,
2000,369.93,,,,,,
2000,369.95,,,,,,
2000,369.87,,,,,,
2000,369.83,,,,,,
2000,370.39,,,,,,
2000,370.35,,,,,,
2000,370.42,,,,,,
2000,370.27,,,,,,
2001,370.54,,,,,,
2001,370.35,,,,,,
2001,370.43,,,,,,
2001,370.29,,,,,,
2001,370.43,,,,,,
2001,370.41,,,,,,
2001,370.53,,,,,,
2001,370.59,,,,,,
2001,371.18,,,,,,
2001,371.09,,,,,,
2001,370.79,,,,,,
2001,371.9,,,,,,
2001,371.99,,,,,,
2001,371.74,,,,,,
2001,371.75,,,,,,
2001,371.37,,,,,,
2001,371.25,,,,,,
2001,370.92,,,,,,
2001,370.99,,,,,,
2001,370.63,,,,,,
2001,370.63,,,,,,
2001,370.58,,,,,,
2001,370.56,,,,,,
2001,372.44,,,,,,
2001,372.38,,,,,,
2001,372.87,,,,,,
2001,372.81,,,,,,
2001,372.38,,,,,,
2001,372.32,,,,,,
2001,371.92,,,,,,
2001,371.89,,,,,,
2001,372.1,,,,,,
2001,371.99,,,,,,
2001,372.08,,,,,,
2001,371.97,,,,,,
2001,372.85,,,,,,
2001,372.89,,,,,,
2001,373.18,,,,,,
2001,373.11,,,,,,
2001,373.18,,,,,,
2001,373.17,,,,,,
2001,372.98,,,,,,
2001,372.96,,,,,,
2001,373.31,,,,,,
2001,373.32,,,,,,
2001,373.45,,,,,,
2001,373.46,,,,,,
2001,372.74,,,,,,
2001,372.65,,,,,,
2001,339.62,,,,,,
2001,372.61,,,,,,
2001,372.68,,,,,,
2001,372.7,,,,,,
2001,372.84,,,,,,
2001,372.82,,,,,,
2001,375.36,,,,,,
2001,375.39,,,,,,
2001,375.17,,,,,,
2001,375.15,,,,,,
2001,374.23,,,,,,
2001,374.1,,,,,,
2001,374.19,,,,,,
2001,374.12,,,,,,
2001,373.31,,,,,,
2001,373.33,,,,,,
2001,373.44,,,,,,
2001,374.62,,,,,,
2001,374.67,,,,,,
2001,374.82,,,,,,
2001,374.82,,,,,,
2001,374.37,,,,,,
2001,374.26,,,,,,
2001,374.57,,,,,,
2001,374.6,,,,,,
2001,373.22,,,,,,
2001,373.18,,,,,,
2001,373.08,,,,,,
2001,373.12,,,,,,
2001,374.47,,,,,,
2001,374.53,,,,,,
2001,374.42,,,,,,
2001,374.43,,,,,,
2001,374.79,,,,,,
2001,374.77,,,,,,
2001,375,,,,,,
2001,374.99,,,,,,
2001,374.37,,,,,,
2001,374.31,,,,,,
2001,374.4,,,,,,
2001,374.34,,,,,,
2001,373.39,,,,,,
2001,373.37,,,,,,
2001,373.33,,,,,,
2001,373.36,,,,,,
2001,373.66,,,,,,
2001,373.64,,,,,,
2001,373.51,,,,,,
2001,373.52,,,,,,
2001,373.37,,,,,,
2001,373.49,,,,,,
2001,373.41,,,,,,
2001,373.45,,,,,,
2001,372.95,,,,,,
2001,372.88,,,,,,
2001,373.03,,,,,,
2001,372.99,,,,,,
2001,371.32,,,,,,
2001,371.32,,,,,,
2001,371.28,,,,,,
2001,371.32,,,,,,
2001,369.98,,,,,,
2001,369.97,,,,,,
2001,369.48,,,,,,
2001,369.55,,,,,,
2001,370.54,,,,,,
2001,370.56,,,,,,
2001,370.62,,,,,,
2001,370.54,,,,,,
2001,370.32,,,,,,
2001,370.31,,,,,,
2001,370.75,,,,,,
2001,370.73,,,,,,
2001,370.01,,,,,,
2001,370,,,,,,
2001,369.9,,,,,,
2001,370,,,,,,
2001,369.82,,,,,,
2001,369.72,,,,,,
